0.108,0.904,0.00200081
0.116,0.604,0.0680008
-0.068,-0.044,0.134001
-0.028,0.128,0.198999
-0.484,-0.104,0.265001
-1.228,-0.124,0.332001
-2.04,-0.108,0.401001
-2.04,-0.176,0.467001
-2.04,-0.092,0.534
-2.02,-0.024,0.599001
-1.208,-0.064,0.665001
-0.656,0.704,0.731001
-0.388,0.204,0.796
-0.716,0.088,0.862
-0.94,-0.108,0.926998
-1.584,-0.112,0.993
-1.924,-0.376,1.059
-2.04,-0.184,1.125
-1.872,-0.192,1.19
-1.304,-0.116,1.256
-0.856,-0.132,1.322
-0.632,-0.076,1.388
-0.464,-0.068,1.454
-0.568,-0.036,1.52
-0.888,-0.068,1.587
-1.484,-0.048,1.653
-1.772,-0.1,1.719
-1.912,-0.08,1.785
-1.648,-0.032,1.851
-1.28,-0.024,1.916
-0.892,0.012,1.987
-0.656,-0.02,2.053
-0.604,0.036,2.119
-0.736,-0.032,2.185
-1.152,-0.068,2.251
-1.512,-0.176,2.317
-1.728,-0.196,2.382
-1.692,-0.212,2.448
-1.48,-0.136,2.514
-1.152,-0.136,2.579
-0.74,-0.104,2.645
-0.58,-0.08,2.711
-0.624,-0.064,2.777
-0.78,-0.072,2.842
-1.196,-0.048,2.907
-1.54,-0.068,2.972
-1.644,-0.044,3.038
-1.588,-0.004,3.105
-1.316,-0.052,3.17
-1.012,-0.032,3.237
-0.776,-0.012,3.303
-0.664,0.004,3.372
-0.748,-0.004,3.438
-1.028,-0.052,3.505
-1.348,-0.104,3.571
-1.552,-0.164,3.637
-1.564,-0.136,3.703
-1.364,-0.168,3.768
-1.148,-0.108,3.834
-0.88,-0.1,3.901
-0.728,-0.068,3.969
-0.704,-0.08,4.036
-0.88,-0.068,4.102
-1.14,-0.072,4.169
-1.368,-0.048,4.234
-1.52,-0.076,4.3
-1.404,0.0,4.366
-1.216,-0.044,4.431
-1.036,-0.02,4.498
-0.784,-0.004,4.564
-0.756,0.012,4.629
-0.852,-0.012,4.694
-1.068,-0.056,4.76
-1.292,-0.104,4.825
-1.408,-0.136,4.89
-1.424,-0.24,4.955
-1.276,-0.112,5.02
-1.052,-0.108,5.086
-0.82,-0.096,5.151
-0.752,-0.084,5.216
-0.804,-0.088,5.282
-0.928,-0.076,5.347
-1.116,-0.068,5.412
-1.296,-0.044,5.477
-1.376,-0.04,5.543
-1.264,0.048,5.609
-1.128,-0.056,5.674
-0.98,-0.028,5.74
-0.86,-0.02,5.806
-0.824,0.016,5.871
-0.884,-0.032,5.942
-1.048,-0.064,6.008
-1.228,-0.072,6.074
-1.288,-0.112,6.14
-1.26,-0.152,6.206
-1.268,-0.128,6.272
-0.94,-0.116,6.337
-0.872,-0.076,6.403
-0.788,-0.108,6.469
-0.856,-0.076,6.535
-1.008,-0.072,6.601
-1.144,-0.052,6.666
-1.244,-0.06,6.732
-1.26,-0.024,6.798
-1.14,-0.004,6.863
-1.048,0.008,6.929
-0.924,0.008,6.995
-0.856,0.004,7.06
-0.896,0.0,7.126
-1.012,-0.02,7.191
-1.172,-0.076,7.258
-1.22,-0.084,7.323
-1.216,-0.1,7.389
-1.104,-0.108,7.455
-0.98,-0.112,7.521
-0.912,-0.108,7.586
-0.836,-0.08,7.652
-0.888,-0.08,7.718
-0.964,-0.08,7.784
-1.04,-0.064,7.851
-1.188,-0.06,7.916
-1.2,-0.056,7.981
-1.116,-0.032,8.046
-1.04,-0.028,8.111
-0.964,-0.044,8.177
-0.864,-0.024,8.242
-0.928,-0.048,8.308
-0.964,-0.032,8.372
-1.06,-0.048,8.437
-1.12,-0.052,8.503
-1.196,-0.072,8.569
-1.156,-0.104,8.634
-1.036,-0.104,8.698
-0.952,-0.088,8.762
-0.86,-0.096,8.828
-0.864,-0.084,8.895
-0.94,-0.076,8.96
-1.016,-0.064,9.025
-1.108,-0.056,9.091
-1.156,-0.028,9.15599
-1.128,-0.088,9.222
-1.06,-0.032,9.289
-0.98,-0.032,9.354
-0.948,-0.028,9.42
-0.916,-0.024,9.486
-0.952,-0.036,9.552
-1.004,-0.04,9.617
-1.104,-0.064,9.68299
-1.14,-0.068,9.748
-1.08,-0.084,9.821
-1.036,-0.08,9.886
-0.932,-0.072,9.953
-0.884,-0.1,10.017
-0.904,-0.076,10.082
-0.944,-0.072,10.148
-1.012,-0.06,10.214
-1.076,-0.06,10.279
-1.072,-0.048,10.345
-1.088,-0.048,10.411
-1.048,-0.036,10.478
-0.972,-0.04,10.543
-0.976,-0.032,10.608
-0.904,-0.032,10.674
-0.924,-0.048,10.74
-1.012,-0.044,10.805
-1.02,-0.052,10.871
-1.044,-0.068,10.937
-1.052,-0.072,11.003
-1.028,-0.1,11.068
-0.96,-0.072,11.133
-0.956,-0.08,11.2
-0.916,-0.072,11.265
-0.96,-0.076,11.331
-0.968,-0.064,11.397
-1.0,-0.02,11.463
-1.036,-0.068,11.528
-1.06,-0.02,11.593
-1.004,-0.02,11.658
-1.004,-0.016,11.725
-0.976,-0.016,11.797
-1.008,-0.048,11.863
-1.008,-0.032,11.929
-0.996,-0.056,11.994
-0.996,-0.072,12.06
-0.932,-0.048,12.125
-0.992,-0.06,12.191
-0.952,-0.028,12.257
-0.984,-0.032,12.322
-1.092,-0.052,12.389
-1.016,-0.056,12.454
-0.896,0.108,12.52
-1.072,0.14,12.585
-1.044,0.08,12.651
-0.816,0.02,12.717
